,Id,degree,group
40516,1055363333065527296,1,19
40517,929375156656656385,1,19
40518,1209381200772681728,1,19
40519,1209804836612591616,1,19
40520,1727621918,1,19
40521,1200612447247360001,1,19
40522,1163540128708648961,1,19
40523,1111263635635167232,1,19
40524,1065836922231275520,1,19
40525,1099378787211456513,1,19
40526,1213031911867613185,1,19
40527,1212786072066744320,1,19
40528,3143333035,1,19
40529,1212573987521228801,1,19
40530,270972733,1,19
40531,1167107381664407554,1,19
40532,1169708530414366720,1,19
40533,1026119411143528450,1,19
40534,1314750476,1,19
40535,1211828669552816129,1,19
40536,1085287273715953665,1,19
40537,1131689210816151553,1,19
40538,1156349460978515969,1,19
40539,1210063263796477952,1,19
40540,1210062711507345409,1,19
40541,949409851968491520,1,19
40542,877413110759526401,1,19
40543,1208852819392057344,1,19
40544,923975560241582080,1,19
40545,1208773992854753281,1,19
40546,17622705,1,19
40547,3862568975,1,19
40548,1193335161825480704,1,19
40549,1085609917,1,19
40550,1208706993843773440,1,19
40551,1195056592753790976,1,19
40552,1208414787438292998,1,19
40553,2878715395,1,19
40554,1200401145589587968,1,19
40555,1206547437885755393,1,19
40556,1936956775,1,19
40557,1206574062824280064,1,19
40558,1004107829182124032,1,19
40559,1200672864829091842,1,19
40560,1205793548236460032,1,19
40561,1182701909129478145,1,19
40562,238181880,1,19
40563,2562134677,1,19
40564,1205983849165000704,1,19
40565,472244552,1,19
40566,1202565442805682176,1,19
40567,1205384883771760640,1,19
40568,776149999243657216,1,19
40569,1065514575393640450,1,19
40570,886020359841042432,1,19
40571,3130774481,1,19
40572,127364095,1,19
40573,1197461304178565120,1,19
40574,1199736928955969538,1,19
40575,1691169559,1,19
40576,1203421908416507904,1,19
40577,1203193418802970624,1,19
40578,772931550388379648,1,19
40579,1182761538299580416,1,19
40580,1194518104610689024,1,19
40581,1077182180483313664,1,19
40582,1154214800047538176,1,19
40583,1076592122160136194,1,19
40584,891210093462683648,1,19
40585,1202334287527321600,1,19
40586,1194577634,1,19
40587,1200787872137256977,1,19
40588,860554886571843585,1,19
40589,314865951,1,19
40590,294470663,1,19
40591,2685775458,1,19
40592,361838948,1,19
40593,950799352330678272,1,19
40594,948347605779562496,1,19
40595,1133419460214370309,1,19
40596,19417459,1,19
40597,1200810218625683456,1,19
40598,1091507792316387328,1,19
40599,1184621447119020032,1,19
40600,1192141514652164097,1,19
40601,600904970,1,19
40602,1063258726633742336,1,19
40603,1015645728155295744,1,19
40604,880879859983163392,1,19
40605,2399822245,1,19
40606,1199975266044588033,1,19
40607,1122792559544340480,1,19
40608,415839888,1,19
40609,1489479500,1,19
40610,1199566485934559232,1,19
40611,1198935535940784129,1,19
40612,821297914060435457,1,19
40613,1183882382895648768,1,19
40614,775052233666916352,1,19
40615,2980835840,1,19
40616,3244755395,1,19
40617,813341026303754240,1,19
40618,1187405380315467776,1,19
40619,612666863,1,19
40620,840241106541543424,1,19
40621,930624340974030848,1,19
40622,967494330033278976,1,19
40623,1197533481368215552,1,19
40624,1197487614946955264,1,19
40625,1079405537341652992,1,19
40626,1192909948365234177,1,19
40627,1189712940280221697,1,19
40628,874025853696577536,1,19
40629,1185068095880253440,1,19
40630,854286133118816256,1,19
40631,826923128869748737,1,19
40632,1193961843171233792,1,19
40633,977841440918245376,1,19
40634,1139072128999985153,1,19
40635,2217181689,1,19
40636,721245434354745344,1,19
40637,1181522035933171714,1,19
40638,4708675354,1,19
40639,894046598191251456,1,19
40640,1090111755672567808,1,19
40641,1169146876727349248,1,19
40642,2618495309,1,19
40643,923668574920683521,1,19
40644,1191192722943741952,1,19
40645,3978551181,1,19
40646,1185993899434749953,1,19
40647,720255282,1,19
40648,1078166370607644672,1,19
40649,813532271990947840,1,19
40650,570221790,1,19
40651,583654130,1,19
40652,2857300342,1,19
40653,1192172564166172672,1,19
40654,1024227648,1,19
40655,2199077152,1,19
40656,895189753427001345,1,19
40657,1185388232168611840,1,19
40658,981914399035351041,1,19
40659,304499621,1,19
40660,995249146989867009,1,19
40661,1089328048875491329,1,19
40662,1178055399305568256,1,19
40663,742971888780124160,1,19
40664,832869039869399040,1,19
40665,1191718907129798657,1,19
40666,1139635610594025474,1,19
40667,1191663969590792192,1,19
40668,288084009,1,19
40669,912642632173719552,1,19
40670,1191293533271003136,1,19
40671,997010146369863680,1,19
40672,1190668220883230723,1,19
40673,1173938101733011456,1,19
40674,4023854553,1,19
40675,4726228228,1,19
40676,2623460836,1,19
40677,1150617337,1,19
40678,1053530341489733632,1,19
40679,4015380658,1,19
40680,3400210755,1,19
40681,2883634719,1,19
40682,2728515365,1,19
40683,1050672801584037888,1,19
40684,1137802465628381184,1,19
40685,2411617200,1,19
40686,4859495511,1,19
40687,3288045621,1,19
40688,1121901995936354304,1,19
40689,817531519459794944,1,19
40690,1345320968,1,19
40691,4075293317,1,19
40692,1189477552538247168,1,19
40693,179903977,1,19
40694,1189096991722295296,1,19
40695,1186819212855205893,1,19
40696,1187808683796946944,1,19
40697,286629064,1,19
40698,3375479063,1,19
40699,1183713676983001091,1,19
40700,1186788915233120257,1,19
40701,1184805846737412096,1,19
40702,1178306391183896577,1,19
40703,1142311724483272704,1,19
40704,1039971031618859008,1,19
40705,886959884,1,19
40706,1184838772485165056,1,19
40707,1126090370113331200,1,19
40708,1141701374436171777,1,19
40709,741611775943135232,1,19
40710,1184901824899354626,1,19
40711,1145310977015132166,1,19
40712,1168140966294933505,1,19
40713,1180122812138344449,1,19
40714,1184522547704061952,1,19
40715,1183812420239810560,1,19
40716,1154674113954365445,1,19
40717,1158882404737699841,1,19
40718,227347212,1,19
40719,1182178893069012992,1,19
40720,1181486182108192771,1,19
40721,978511192971980800,1,19
40722,197430152,1,19
40723,1008387545770668033,1,19
40724,1088577345202634752,1,19
40725,188733839,1,19
40726,577534813,1,19
40727,1177806468608937984,1,19
40728,1181188564001984512,1,19
40729,1179406110287175684,1,19
40730,1162409868269170690,1,19
40731,1158677388768763904,1,19
40732,1123337543636930562,1,19
40733,1067043147409211394,1,19
40734,1084299075472711680,1,19
40735,1179681286283255808,1,19
40736,1171469207218688000,1,19
40737,846269214,1,19
40738,1919553182,1,19
40739,1177642922960936966,1,19
40740,1169486807186182144,1,19
40741,999227992068018176,1,19
40742,2176845322,1,19
40743,1440384372,1,19
40744,17522884,1,19
40745,889555048946171905,1,19
40746,855657921866334208,1,19
40747,1121616693577404419,1,19
40748,1177146282881814528,1,19
40749,862961234144047104,1,19
40750,1171530223759740929,1,19
40751,609313752,1,19
40752,1120724284706631680,1,19
40753,1089709355639947264,1,19
40754,972618787,1,19
40755,1076858983166738435,1,19
40756,1171538588061839360,1,19
40757,3308920539,1,19
40758,2535251542,1,19
40759,1122160252533735424,1,19
40760,1173690134438535170,1,19
40761,1172540119980630016,1,19
40762,1108483071047811072,1,19
40763,1083295748056379394,1,19
40764,1171938471654637570,1,19
40765,928737843140165632,1,19
40766,556690460,1,19
40767,1121086007137460224,1,19
40768,1171890371980386305,1,19
40769,1171565271011794944,1,19
40770,754431711702880256,1,19
40771,1172174836384313345,1,19
40772,817850788517216257,1,19
40773,365994498,1,19
40774,1170954427328581632,1,19
40775,3956754735,1,19
40776,3000303321,1,19
40777,1169775591094194176,1,19
40778,4734550815,1,19
40779,1169168100937347077,1,19
40780,895075747496415232,1,19
40781,1167480365927272454,1,19
40782,1468484904,1,19
40783,1110853634164695042,1,19
40784,993531697248587776,1,19
40785,82866979,1,19
40786,1159283774921814017,1,19
40787,874279922,1,19
40788,904408101079707649,1,19
40789,1724323675,1,19
40790,2923225040,1,19
40791,409995422,1,19
40792,1165055165478703106,1,19
40793,1073629091516112896,1,19
40794,4081172897,1,19
40795,1013437249,1,19
40796,1161911029921656833,1,19
40797,1122076621274529792,1,19
40798,893829570268409857,1,19
40799,977273752131121152,1,19
40800,1012373950926675968,1,19
40801,1161147066288091136,1,19
40802,1085956417591365632,1,19
40803,911766684058488832,1,19
40804,1145318820082540544,1,19
40805,1145919593409650689,1,19
40806,4581784817,1,19
40807,328295912,1,19
40808,1040603663155294209,1,19
40809,1187350344,1,19
40810,1100695960781553665,1,19
40811,1091761338077073416,1,19
40812,1157274225981427717,1,19
40813,949360148597952514,1,19
40814,1156104534504218624,1,19
40815,3388607530,1,19
40816,1156430158498279424,1,19
40817,1116715744706867200,1,19
40818,472226858,1,19
40819,1240685484,1,19
40820,1000660518833664001,1,19
40821,4031223297,1,19
40822,1123221830515548160,1,19
40823,979047233827033094,1,19
40824,1053050020352659456,1,19
40825,2283701550,1,19
40826,827011654349103104,1,19
40827,1082391195828056065,1,19
40828,488292054,1,19
40829,1042202246715453440,1,19
40830,914126223416098816,1,19
40831,3353253634,1,19
40832,1148375955343335424,1,19
40833,1087761168305979392,1,19
40834,1012243080215498753,1,19
40835,1140176873303027712,1,19
40836,2773751957,1,19
40837,2982469696,1,19
40838,986986278,1,19
40839,972486220478582784,1,19
40840,1704464533,1,19
40841,56822374,1,19
40842,1068405892910067712,1,19
40843,1152331998461124609,1,19
40844,1152467089627725825,1,19
40845,937551036285378561,1,19
40846,36456619,1,19
40847,1057673637833138176,1,19
40848,560733259,1,19
40849,937063938604326912,1,19
40850,1013323112211984384,1,19
40851,1100904722234568705,1,19
40852,1103483241976250368,1,19
40853,1055125237422002176,1,19
40854,799606973008375809,1,19
40855,1004089196842242054,1,19
40856,5739972,1,19
40857,1149330157343260673,1,19
40858,1122198423082622976,1,19
40859,2330964154,1,19
40860,1146414698017054720,1,19
40861,1149412814362218496,1,19
40862,1104389264337498113,1,19
40863,1105532219232321537,1,19
40864,717612554,1,19
40865,1146515446264471552,1,19
40866,1149087010877071362,1,19
40867,710570838278475777,1,19
40868,1148920111425826816,1,19
40869,1125098472628215809,1,19
40870,2744035780,1,19
40871,4127889203,1,19
40872,1148615222023901185,1,19
40873,873375427615707136,1,19
40874,843846513088434176,1,19
40875,3119472333,1,19
40876,713446281201467394,1,19
40877,2410899368,1,19
40878,933664960332345346,1,19
40879,2264881219,1,19
40880,739114972693815296,1,19
40881,3437750590,1,19
40882,805145720315645957,1,19
40883,1117152973233250305,1,19
40884,1145676589780393984,1,19
40885,238574062,1,19
40886,4849312696,1,19
40887,1137779748841631744,1,19
40888,1137777619720638464,1,19
40889,267901331,1,19
40890,2764479894,1,19
40891,813490732870803456,1,19
40892,1047527115946647552,1,19
40893,831026492654104577,1,19
40894,1128442142890835969,1,19
40895,1124514420200214528,1,19
40896,1053545402996326400,1,19
40897,1118621908596088837,1,19
40898,967099068471304194,1,19
40899,1117745457290260486,1,19
40900,1114586604956524544,1,19
40901,1109457653288308737,1,19
40902,1108002586693644289,1,19
40903,981603618905362433,1,19
40904,1105511400858943488,1,19
40905,1088516698813153281,1,19
40906,942000096216002560,1,19
40907,773269685991333892,1,19
40908,1095046255145902080,1,19
40909,1098384922732101632,1,19
40910,3418661359,1,19
40911,1096571970991341569,1,19
40912,865937534848782337,1,19
40913,956035325779988480,1,19
40914,2538809914,1,19
40915,1090153719910551552,1,19
40916,1037224904175824896,1,19
40917,3033642930,1,19
40918,1088086409079152640,1,19
40919,729379214093324289,1,19
40920,1074971652457488384,1,19
40921,3434259261,1,19
40922,3344688934,1,19
40923,229464767,1,19
40924,879413814286069762,1,19
40925,1050837687329017856,1,19
40926,1042123842263703555,1,19
40927,500796289,1,19
40928,1045419507571994624,1,19
40929,1043864045034647552,1,19
40930,2534844371,1,19
40931,1209496644,1,19
40932,2898682907,1,19
40933,773181097437958144,1,19
40934,964362065560272896,1,19
40935,1003017679823888384,1,19
40936,4429400543,1,19
40937,847195326247288834,1,19
40938,3084044945,1,19
40939,920945851941445632,1,19
40940,979513298998657024,1,19
40941,4773225196,1,19
40942,1015717773887070209,1,19
40943,2167871718,1,19
40944,925525105190621185,1,19
40945,764752917677142021,1,16
40946,1396138167074443265,1,16
40947,756532152980873217,1,16
40948,817219295927304197,1,16
40949,1378048592,1,16
40950,915258502913904640,1,16
40951,1362089561170587652,1,16
40952,1383654162114637832,1,16
40953,1309243334540644352,1,16
40954,1344258843900043266,1,16
40955,1325643117052235776,1,16
40956,1214257788295077891,1,16
40957,1162475559873667077,1,16
40958,1084270507,1,16
40959,1145427258775093248,1,16
40960,879216824792961025,1,16
40961,903699924612763649,1,16
40962,1030322861851009030,1,16
40963,1304027639313764354,1,16
40964,991355414141980672,1,16
40965,1376932412626763778,1,16
40966,808825264046219265,1,16
40967,1362410045170933769,1,16
40968,1360002629686935555,1,16
40969,1200538695281053696,1,16
40970,1272871026985238532,1,16
40971,1294863631918813185,1,16
40972,1284395414079275014,1,16
40973,1180212625453527041,1,16
40974,1354326755754930181,1,16
40975,985871588544405505,1,16
40976,1053783487269031938,1,16
40977,978305006796509184,1,16
40978,1224077403061936135,1,16
40979,882708818,1,16
40980,938925478160855041,1,16
40981,4786755945,1,16
40982,1352945303532564481,1,16
40983,254682782,1,16
40984,1350915917023227913,1,16
40985,1349891273927360513,1,16
40986,1305760869419229185,1,16
40987,1346120148600631296,1,16
40988,4803322340,1,16
40989,1216574020566515718,1,16
40990,1246747993069551617,1,16
40991,405166123,1,16
40992,1141740694752636930,1,16
40993,1190598964820762624,1,16
40994,1277960040121372674,1,16
40995,866660867378642944,1,16
40996,1264565383362682886,1,16
40997,1298665720671358978,1,16
40998,1166023717782261764,1,16
40999,1597496460,1,16
41000,1283847853488713728,1,16
41001,1187173542586146816,1,16
41002,1003434448598306823,1,16
41003,1195904982949740544,1,16
41004,1246997123196805120,1,16
41005,1259426174251544578,1,16
41006,289439725,1,16
41007,797959178077749249,1,16
41008,166573638,1,16
41009,1003975495854288908,1,16
41010,991774280613552128,1,16
41011,37391190,1,16
41012,1115428770561908737,1,27
41013,1400625709266132994,1,27
41014,1398734544816201730,1,27
41015,1399880227346698242,1,27
41016,1315346914146123776,1,27
41017,1399415462602100747,1,27
41018,1398248946590494721,1,27
41019,1398729993451151375,1,27
41020,1277228045515055104,1,27
41021,1358551760353255426,1,27
41022,896534809048231936,1,27
41023,1398012081484488706,1,27
41024,1390692154633334789,1,27
41025,1341886513227980803,1,27
41026,1393423312739577856,1,27
41027,1234595909423550465,1,27
41028,1396470774718943241,1,27
41029,1397061775087083521,1,27
41030,1396932936184836098,1,27
41031,1392639001866166273,1,27
41032,1390934081731506176,1,27
41033,1932020468,1,27
41034,1107925982592286722,1,27
41035,1258696316248567815,1,27
41036,1394254747364888578,1,27
41037,900202289520136192,1,27
41038,1114081654040084480,1,27
41039,1393544732169711616,1,27
41040,1393094035401740291,1,27
41041,1303442058858897411,1,27
41042,1266508210443354112,1,27
41043,1392407120109260806,1,27
41044,1389966032446558215,1,27
41045,1156972849510457345,1,27
41046,1391697892348469251,1,27
41047,1377367070292254727,1,27
41048,1390970571236782083,1,27
41049,1120071066343362568,1,27
41050,1056147822742028288,1,27
41051,1389314545521471489,1,27
41052,1328439983426981888,1,27
41053,1249125976128344069,1,27
41054,1254884070158487554,1,27
41055,1362103447886196739,1,27
41056,1385790833375551489,1,27
41057,1355328771683885057,1,27
41058,885254812849385472,1,27
41059,1176285768710594560,1,27
41060,1386035269212770304,1,27
41061,1386103785798488066,1,27
41062,1387426830232211467,1,27
41063,946328506308362241,1,27
41064,1266849011031519235,1,27
41065,1384641181968125959,1,27
41066,971865976668028929,1,27
41067,1329900133098647552,1,27
41068,738456095971287040,1,27
41069,1253047204018892802,1,27
41070,1316481087045066752,1,27
41071,1384054435781906433,1,27
41072,1319378779341545472,1,27
41073,1384257548287545345,1,27
41074,1326619621676511234,1,27
41075,1383824825408319490,1,27
41076,1384129617028542467,1,27
41077,1383875471935295496,1,27
41078,1274338578114502656,1,27
41079,1355408313886920709,1,27
41080,851221988249149440,1,27
41081,1381636055015776262,1,27
41082,1256980828791472128,1,27
41083,1380431225739960320,1,27
41084,720361494,1,27
41085,966620261092151297,1,27
41086,1379695031540408321,1,27
41087,1371388574248095745,1,27
41088,1371611440096886793,1,27
41089,1302393117669294080,1,27
41090,1357294477338169352,1,27
41091,2795566272,1,27
